id_transect_annee,transect_coordonnees,transect_type_prairie,transect_paturage_prairie,transect_rythme_fauchage_prairie,amendements,semis_sursemis,duree,longueur_transect,geometry,HPrai_sp,simpPrai_sp,SPrai_sp,JPrai_sp,NPrai_sp,NPrai_sp_ab,log_NPrai_sp,logNPrai_sp,id_transect,annee,classe_habitat,habitat,axe1_1000,axe2_1000,axe3_1000,axe4_1000,axe1_5000,axe2_5000,axe3_5000,axe1_10000,axe2_10000,axe3_10000,site_id,degre_fauche,logN
332_Arènes prairie_2017,"{""type"": ""LineString"", ""coordinates"": [[2.3531278193003393, 48.84562820793141], [2.3538466513164558, 48.84511808129438], [2.353951257463295, 48.84517280101299], [2.3537044942342837, 48.84533519465376], [2.353390675784783, 48.84546405010084], [2.353082221741782, 48.84537226269377], [2.353028577568983, 48.845444633544915], [2.3528756916468616, 48.84544816383213]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,184.66270566389747,"c(2.3533759236321, 48.845372924383)",0.6365141682948128,0.4444444444444443,2,0.9182958340544894,1.6245835829245707,3,0.9649222483833585,0.4852515262805495,332_Arènes prairie,2017,0_Territoires artificialisés sans végétation,Territoires artificialisés sans végétation,-0.6936919212778997,3.023443751409913,0.2505616355448077,-1.8614764804913928,-2.6302179169352033,0.13315174247130743,0.8539346706600602,-2.7074590567422825,0.07579763242751424,0.18274346293384183,332,1.Fauche tardive,0.4852515262805495
336_1_2013,"{""type"": ""LineString"", ""coordinates"": [[2.4033665657043457, 48.95908082860089], [2.4053943157196045, 48.95852430756681]]}",Prairie sèche (calcicole),Non pâturée,Fauche tardive,[],Non,2160,160.46053511542223,"c(2.40438044071198, 48.9588025680839)",1.15374194270109,0.6122448979591839,4,0.8322488896002306,4.362443385200462,7,1.6794197266600286,1.473032309839857,336_1,2013,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.7227637473170205,-0.4441293842540381,0.7053511790745853,-0.3993196771292151,-1.552376469143649,0.08097755335085799,-0.39034995042325826,-1.719990099380841,-0.25758916246451236,0.12497559661971688,336,1.Fauche tardive,1.473032309839857
336_2_2013,"{""type"": ""LineString"", ""coordinates"": [[2.4018216133117676, 48.9583975044373], [2.4018430709838867, 48.959468276287396]]}",Prairie sèche (calcicole),Non pâturée,Fauche tardive,[],Non,1680,119.07489060046619,"c(2.40183234214783, 48.9589328903623)",0,1,0,-0,0,0,0,-Inf,336_2,2013,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.7720086448973855,-0.30756198642476495,0.7193663280233327,-0.5087168262920844,-1.5474934654496757,0.08918470446513245,-0.40368823112741814,-1.7240517357669585,-0.2513229356835254,0.1251201965418358,336,1.Fauche tardive,-Inf
336_3_2013,"{""type"": ""LineString"", ""coordinates"": [[2.4019932746887207, 48.958876536790704], [2.4036026000976562, 48.95863702118907]]}",Prairie sèche (calcicole),Non pâturée,Fauche tardive,[],Non,2040,120.47895749590583,"c(2.40279793739319, 48.9587567789899)",0,0,1,NA,1.6600409246303154,2,0.9783415078746234,0.5068422554563182,336_3,2013,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.7588147524290798,-0.3604239859105765,0.7319708448657648,-0.45821787238236233,-1.5545714575528242,0.08708029334289466,-0.4024363315329842,-1.7266461038481262,-0.25395388636781946,0.12636247190907118,336,1.Fauche tardive,0.5068422554563182
338_Mairie Déville-lès-Rouen_2016,"{""type"": ""LineString"", ""coordinates"": [[1.0501328618102486, 49.46933561489065], [1.0500604421742752, 49.46938442017485], [1.0500363022866344, 49.469316441370346], [1.0499504716029693, 49.46938267712482], [1.0499397427630197, 49.469295524795236], [1.049867323118063, 49.469372218858354], [1.0498565942870968, 49.469278094313054], [1.0498136789452643, 49.46935827448793]]}",Prairie semée,Non pâturée,Fauche tardive,[],Oui,1500,64.58717306423533,"c(1.04995717712345, 49.4693404082519)",0,0,1,NA,1.5482950445987897,1,0.9354245255897542,0.43715435429222016,338_Mairie Déville-lès-Rouen,2016,0_Territoires artificialisés sans végétation,Territoires artificialisés sans végétation,-1.066654771706402,0.19579123819455688,0.10144220378698172,-0.6290831714602072,0.5507200204993071,0.5178475485767494,-1.2908869439321793,0.8814102077862678,0.5826347870311993,-0.7688196868187402,338,1.Fauche tardive,0.43715435429222016
339_STEP_2014,"{""type"": ""LineString"", ""coordinates"": [[1.0267171857285045, 49.41315872328], [1.0262773034522645, 49.41337859842204], [1.026373862975879, 49.41364384331608], [1.0265938041184905, 49.41345887005054], [1.0268459317629848, 49.413574042165905], [1.027098059407479, 49.41345188991719]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,141.47227694180143,"c(1.02665102457427, 49.4134443278586)",0.5623351446188084,0.3750000000000001,2,0.8112781244591329,2.827409077218367,4,1.3421880931319117,1.0393607718928253,339_STEP,2014,0_Territoires artificialisés sans végétation,Territoires artificialisés sans végétation,-0.7409633702231033,2.285914703430312,0.22876437690456403,-1.1242932098655871,0.46583117928265466,0.7082964189328461,-1.4003501734112058,0.6563271222356127,1.346742944884715,-0.7758738290562002,339,1.Fauche tardive,1.0393607718928253
341_La renardière_2016,"{""type"": ""LineString"", ""coordinates"": [[1.160621511761414, 49.48731258641553], [1.1607019780295957, 49.48744500917002], [1.1605088589823669, 49.487448493978654], [1.1603854773633697, 49.4874519787812], [1.1603854773633697, 49.48759137074416], [1.1604552148005847, 49.48762970346424], [1.1605785964105986, 49.48754606839725], [1.1604820368869844, 49.48737531303269], [1.1605839608350652, 49.48731607123359]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,103.79254738265651,"c(1.16052256804815, 49.4874573994686)",0,0,1,NA,7.707682489481689,8,2.1642056807738888,2.0422175573686756,341_La renardière,2016,5_Forêts [milieu fermé],Forêts [milieu fermé],2.7124672510689756,-0.6220028988039878,-0.9148807595739048,-0.1442926828900071,1.9639553102054548,-0.3286519854423214,-1.0281343557031872,1.075254669178441,0.01971122578478833,-0.5969698494037645,341,1.Fauche tardive,2.0422175573686756
345_Jardin d'eau prairie_2016,"{""type"": ""LineString"", ""coordinates"": [[2.3700552108520965, 51.02679226868108], [2.3698191764540515, 51.026596576976154], [2.3702161433884594, 51.026458242682416], [2.3699318292330993, 51.02631653395511], [2.3703180673275575, 51.026205191082155], [2.370012295501281, 51.02601624498466], [2.370441448946554, 51.02592514569657]]}",Prairie semée,Non pâturée,Fauche tardive,[],Oui,1800,175.79413524963525,"c(2.37011345310044, 51.0263300291512)",1.329661348854758,0.7222222222222222,4,0.9591479170272447,3.413083144940951,6,1.4845735710210828,1.2276160308762871,345_Jardin d'eau prairie,2016,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.1814268968382462,0.3156872716691689,0.03225276889209393,-0.6354556617858975,0.03178980940292004,-0.2639604649225763,1.8579699415097408,1.4645311369719909,-1.6854234559335304,2.249434147511679,345,1.Fauche tardive,1.2276160308762871
34_10 reserve ornithologique_2010,"{""type"": ""LineString"", ""coordinates"": [[2.4361927807331085, 48.83456514114086], [2.4358226358890533, 48.834273828669595], [2.436356395483017, 48.83408668158227]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,86.49273866032239,"c(2.43612393736839, 48.8343085504642)",0.5859526183035508,0.3966942148760332,2,0.8453509366224364,12.717830618359333,11,2.6186964916003554,2.543004994495742,34_10 reserve ornithologique,2010,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.331519436244404,-0.7323183040824198,-0.03828517823719027,0.23617856740736637,-1.9586590960596315,0.19721442676925524,-0.22095482431202135,-2.9111698036895524,0.0812468582688825,0.20548848902449648,34,0.Non fauchée,2.543004994495742
34_10 reserve ornithologique_2011,"{""type"": ""LineString"", ""coordinates"": [[2.4361927807331085, 48.83456514114086], [2.4358226358890533, 48.834273828669595], [2.436356395483017, 48.83408668158227]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1860,86.49273866032239,"c(2.43612393736839, 48.8343085504642)",1.3778195080390327,0.6982248520710059,5,0.856087393862389,15.030163458061029,13,2.7744721635788943,2.710059079158908,34_10 reserve ornithologique,2011,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.331519436244404,-0.7323183040824198,-0.03828517823719027,0.23617856740736637,-1.9586590960596315,0.19721442676925524,-0.22095482431202135,-2.9111698036895524,0.0812468582688825,0.20548848902449648,34,0.Non fauchée,2.710059079158908
34_10 reserve ornithologique_2013,"{""type"": ""LineString"", ""coordinates"": [[2.4361927807331085, 48.83456514114086], [2.4358226358890533, 48.834273828669595], [2.436356395483017, 48.83408668158227]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,86.49273866032239,"c(2.43612393736839, 48.8343085504642)",0.304636097349238,0.165289256198347,2,0.4394969869215132,12.717830618359333,11,2.6186964916003554,2.543004994495742,34_10 reserve ornithologique,2013,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.331519436244404,-0.7323183040824198,-0.03828517823719027,0.23617856740736637,-1.9586590960596315,0.19721442676925524,-0.22095482431202135,-2.9111698036895524,0.0812468582688825,0.20548848902449648,34,0.Non fauchée,2.543004994495742
34_10 reserve ornithologique_2014,"{""type"": ""LineString"", ""coordinates"": [[2.4361927807331085, 48.83456514114086], [2.4358226358890533, 48.834273828669595], [2.436356395483017, 48.83408668158227]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,86.49273866032239,"c(2.43612393736839, 48.8343085504642)",0.6336632569776564,0.29629629629629617,4,0.4570914192176068,20.81099555731527,18,3.0824142259995964,3.035481479593536,34_10 reserve ornithologique,2014,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.331519436244404,-0.7323183040824198,-0.03828517823719027,0.23617856740736637,-1.9586590960596315,0.19721442676925524,-0.22095482431202135,-2.9111698036895524,0.0812468582688825,0.20548848902449648,34,0.Non fauchée,3.035481479593536
34_10 reserve ornithologique_2015,"{""type"": ""LineString"", ""coordinates"": [[2.4361927807331085, 48.83456514114086], [2.4358226358890533, 48.834273828669595], [2.436356395483017, 48.83408668158227]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,86.49273866032239,"c(2.43612393736839, 48.8343085504642)",0,0,1,NA,2.3123328397016967,2,1.1976527265527357,0.8382569022573166,34_10 reserve ornithologique,2015,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.331519436244404,-0.7323183040824198,-0.03828517823719027,0.23617856740736637,-1.9586590960596315,0.19721442676925524,-0.22095482431202135,-2.9111698036895524,0.0812468582688825,0.20548848902449648,34,0.Non fauchée,0.8382569022573166
34_10 reserve ornithologique_2016,"{""type"": ""LineString"", ""coordinates"": [[2.4361927807331085, 48.83456514114086], [2.4358226358890533, 48.834273828669595], [2.436356395483017, 48.83408668158227]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,86.49273866032239,"c(2.43612393736839, 48.8343085504642)",0.41011631828840894,0.2448979591836733,2,0.5916727785823273,8.093164938955939,7,2.207523025692421,2.091019870752685,34_10 reserve ornithologique,2016,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.331519436244404,-0.7323183040824198,-0.03828517823719027,0.23617856740736637,-1.9586590960596315,0.19721442676925524,-0.22095482431202135,-2.9111698036895524,0.0812468582688825,0.20548848902449648,34,0.Non fauchée,2.091019870752685
34_10 reserve ornithologique_2020,"{""type"": ""LineString"", ""coordinates"": [[2.4361927807331085, 48.83456514114086], [2.4358226358890533, 48.834273828669595], [2.436356395483017, 48.83408668158227]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,86.49273866032239,"c(2.43612393736839, 48.8343085504642)",0,0,1,NA,23.12332839701697,20,3.1831793555816192,3.140841995251362,34_10 reserve ornithologique,2020,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.331519436244404,-0.7323183040824198,-0.03828517823719027,0.23617856740736637,-1.9586590960596315,0.19721442676925524,-0.22095482431202135,-2.9111698036895524,0.0812468582688825,0.20548848902449648,34,0.Non fauchée,3.140841995251362
34_10 reserve ornithologique_2021,"{""type"": ""LineString"", ""coordinates"": [[2.4361927807331085, 48.83456514114086], [2.4358226358890533, 48.834273828669595], [2.436356395483017, 48.83408668158227]]}",Prairie sans distinction,Pâturée,Non fauchée,[],Non,1800,86.49273866032239,"c(2.43612393736839, 48.8343085504642)",0,0,1,NA,2.3123328397016967,2,1.1976527265527357,0.8382569022573166,34_10 reserve ornithologique,2021,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.331519436244404,-0.7323183040824198,-0.03828517823719027,0.23617856740736637,-1.9586590960596315,0.19721442676925524,-0.22095482431202135,-2.9111698036895524,0.0812468582688825,0.20548848902449648,34,0.Non fauchée,0.8382569022573166
34_11 prairie sud reserve ornithologique_2010,"{""type"": ""LineString"", ""coordinates"": [[2.4348261952400208, 48.83339988109216], [2.4358776211738586, 48.83305736010547], [2.4364998936653137, 48.83276427327832], [2.436891496181488, 48.83246059114278]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1860,186.16624285802612,"c(2.43602380156517, 48.8329205264047)",0.8461447967228177,0.44897959183673464,4,0.6103644510530046,11.280240540716607,21,2.507991510533392,2.4230525703741623,34_11 prairie sud reserve ornithologique,2010,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.3635215681496222,-0.9566686251096966,-0.05333904766994118,0.4240939626983213,-1.9571321520732536,0.19702441683943575,-0.2199657967295997,-2.912544189374732,0.08319468342473998,0.20727339072187495,34,0.Non fauchée,2.4230525703741623
34_11 prairie sud reserve ornithologique_2011,"{""type"": ""LineString"", ""coordinates"": [[2.4348261952400208, 48.83339988109216], [2.4358776211738586, 48.83305736010547], [2.4364998936653137, 48.83276427327832], [2.436891496181488, 48.83246059114278]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1860,186.16624285802612,"c(2.43602380156517, 48.8329205264047)",0.5146531654289292,0.33240997229916913,2,0.7424875695421236,10.205931917791217,19,2.416443273610735,2.32296911181718,34_11 prairie sud reserve ornithologique,2011,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.3635215681496222,-0.9566686251096966,-0.05333904766994118,0.4240939626983213,-1.9571321520732536,0.19702441683943575,-0.2199657967295997,-2.912544189374732,0.08319468342473998,0.20727339072187495,34,0.Non fauchée,2.32296911181718
34_11 prairie sud reserve ornithologique_2013,"{""type"": ""LineString"", ""coordinates"": [[2.4348261952400208, 48.83339988109216], [2.4358776211738586, 48.83305736010547], [2.4364998936653137, 48.83276427327832], [2.436891496181488, 48.83246059114278]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,186.16624285802612,"c(2.43602380156517, 48.8329205264047)",0.6559757323365467,0.3571428571428572,3,0.5970948432879916,7.520160360477739,14,2.142435162316416,2.017587462265998,34_11 prairie sud reserve ornithologique,2013,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.3635215681496222,-0.9566686251096966,-0.05333904766994118,0.4240939626983213,-1.9571321520732536,0.19702441683943575,-0.2199657967295997,-2.912544189374732,0.08319468342473998,0.20727339072187495,34,0.Non fauchée,2.017587462265998
34_11 prairie sud reserve ornithologique_2014,"{""type"": ""LineString"", ""coordinates"": [[2.4348261952400208, 48.83339988109216], [2.4358776211738586, 48.83305736010547], [2.4364998936653137, 48.83276427327832], [2.436891496181488, 48.83246059114278]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,186.16624285802612,"c(2.43602380156517, 48.8329205264047)",1.0027182645175161,0.5185185185185184,4,0.7233083338141042,4.834388803164261,9,1.7637695135794118,1.5757547099869589,34_11 prairie sud reserve ornithologique,2014,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.3635215681496222,-0.9566686251096966,-0.05333904766994118,0.4240939626983213,-1.9571321520732536,0.19702441683943575,-0.2199657967295997,-2.912544189374732,0.08319468342473998,0.20727339072187495,34,0.Non fauchée,1.5757547099869589
34_11 prairie sud reserve ornithologique_2015,"{""type"": ""LineString"", ""coordinates"": [[2.4348261952400208, 48.83339988109216], [2.4358776211738586, 48.83305736010547], [2.4364998936653137, 48.83276427327832], [2.436891496181488, 48.83246059114278]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,186.16624285802612,"c(2.43602380156517, 48.8329205264047)",0.9556998911125343,0.5714285714285714,3,0.8699155297736259,3.7600801802388695,7,1.5602645126894579,1.3244402817060528,34_11 prairie sud reserve ornithologique,2015,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.3635215681496222,-0.9566686251096966,-0.05333904766994118,0.4240939626983213,-1.9571321520732536,0.19702441683943575,-0.2199657967295997,-2.912544189374732,0.08319468342473998,0.20727339072187495,34,0.Non fauchée,1.3244402817060528
34_11 prairie sud reserve ornithologique_2016,"{""type"": ""LineString"", ""coordinates"": [[2.4348261952400208, 48.83339988109216], [2.4358776211738586, 48.83305736010547], [2.4364998936653137, 48.83276427327832], [2.436891496181488, 48.83246059114278]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,186.16624285802612,"c(2.43602380156517, 48.8329205264047)",0.410116318288409,0.24489795918367352,2,0.5916727785823274,7.52016036047774,14,2.142435162316416,2.017587462265998,34_11 prairie sud reserve ornithologique,2016,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.3635215681496222,-0.9566686251096966,-0.05333904766994118,0.4240939626983213,-1.9571321520732536,0.19702441683943575,-0.2199657967295997,-2.912544189374732,0.08319468342473998,0.20727339072187495,34,0.Non fauchée,2.017587462265998
34_11 prairie sud reserve ornithologique_2017,"{""type"": ""LineString"", ""coordinates"": [[2.4348261952400208, 48.83339988109216], [2.4358776211738586, 48.83305736010547], [2.4364998936653137, 48.83276427327832], [2.436891496181488, 48.83246059114278]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,186.16624285802612,"c(2.43602380156517, 48.8329205264047)",1.0042424730540764,0.6122448979591836,3,0.914100892018565,3.7600801802388695,7,1.5602645126894579,1.3244402817060528,34_11 prairie sud reserve ornithologique,2017,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.3635215681496222,-0.9566686251096966,-0.05333904766994118,0.4240939626983213,-1.9571321520732536,0.19702441683943575,-0.2199657967295997,-2.912544189374732,0.08319468342473998,0.20727339072187495,34,0.Non fauchée,1.3244402817060528
34_12 prairie allee royale_2010,"{""type"": ""LineString"", ""coordinates"": [[2.433183342218399, 48.829047571717894], [2.4336768686771393, 48.831222890842284]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,244.56764728979513,"c(2.43343010544777, 48.8301352312801)",1.3296613488547582,0.7222222222222221,4,0.9591479170272448,2.453308958273794,6,1.239332889723392,0.8974377085370926,34_12 prairie allee royale,2010,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.382218923098263,-1.0877460669973915,-0.0621343223400249,0.533884174690301,-1.9623312779921864,0.1950389374177017,-0.19714997085878117,-2.9331074547057674,0.0813890125815099,0.21471511811550417,34,0.Non fauchée,0.8974377085370926
34_12 prairie allee royale_2011,"{""type"": ""LineString"", ""coordinates"": [[2.433183342218399, 48.829047571717894], [2.4336768686771393, 48.831222890842284]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,244.56764728979513,"c(2.43343010544777, 48.8301352312801)",1.3862943611198906,0.75,4,1,1.6355393055158627,4,0.969087831076269,0.49197260042892826,34_12 prairie allee royale,2011,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.382218923098263,-1.0877460669973915,-0.0621343223400249,0.533884174690301,-1.9623312779921864,0.1950389374177017,-0.19714997085878117,-2.9331074547057674,0.0813890125815099,0.21471511811550417,34,0.Non fauchée,0.49197260042892826
34_12 prairie allee royale_2013,"{""type"": ""LineString"", ""coordinates"": [[2.433183342218399, 48.829047571717894], [2.4336768686771393, 48.831222890842284]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,244.56764728979513,"c(2.43343010544777, 48.8301352312801)",0,0,1,NA,0.40888482637896567,1,0.342798488183742,-0.8943217606909624,34_12 prairie allee royale,2013,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.382218923098263,-1.0877460669973915,-0.0621343223400249,0.533884174690301,-1.9623312779921864,0.1950389374177017,-0.19714997085878117,-2.9331074547057674,0.0813890125815099,0.21471511811550417,34,0.Non fauchée,-0.8943217606909624
34_12 prairie allee royale_2014,"{""type"": ""LineString"", ""coordinates"": [[2.433183342218399, 48.829047571717894], [2.4336768686771393, 48.831222890842284]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,244.56764728979513,"c(2.43343010544777, 48.8301352312801)",1.242453324894,0.6666666666666666,4,0.8962406251802889,2.4533089582737944,6,1.2393328897233922,0.8974377085370928,34_12 prairie allee royale,2014,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.382218923098263,-1.0877460669973915,-0.0621343223400249,0.533884174690301,-1.9623312779921864,0.1950389374177017,-0.19714997085878117,-2.9331074547057674,0.0813890125815099,0.21471511811550417,34,0.Non fauchée,0.8974377085370928
34_12 prairie allee royale_2015,"{""type"": ""LineString"", ""coordinates"": [[2.433183342218399, 48.829047571717894], [2.4336768686771393, 48.831222890842284]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,244.56764728979513,"c(2.43343010544777, 48.8301352312801)",0,0,1,NA,0.40888482637896567,1,0.342798488183742,-0.8943217606909624,34_12 prairie allee royale,2015,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.382218923098263,-1.0877460669973915,-0.0621343223400249,0.533884174690301,-1.9623312779921864,0.1950389374177017,-0.19714997085878117,-2.9331074547057674,0.0813890125815099,0.21471511811550417,34,0.Non fauchée,-0.8943217606909624
34_12 prairie allee royale_2016,"{""type"": ""LineString"", ""coordinates"": [[2.433183342218399, 48.829047571717894], [2.4336768686771393, 48.831222890842284]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,244.56764728979513,"c(2.43343010544777, 48.8301352312801)",0.6931471805599453,0.5,2,1,0.8177696527579313,2,0.597610284074198,-0.20117458013101705,34_12 prairie allee royale,2016,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.382218923098263,-1.0877460669973915,-0.0621343223400249,0.533884174690301,-1.9623312779921864,0.1950389374177017,-0.19714997085878117,-2.9331074547057674,0.0813890125815099,0.21471511811550417,34,0.Non fauchée,-0.20117458013101705
34_12 prairie allee royale_2017,"{""type"": ""LineString"", ""coordinates"": [[2.433183342218399, 48.829047571717894], [2.4336768686771393, 48.831222890842284]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,244.56764728979513,"c(2.43343010544777, 48.8301352312801)",0,0,1,NA,1.2266544791368972,3,0.800500225423952,0.20429052797714747,34_12 prairie allee royale,2017,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.382218923098263,-1.0877460669973915,-0.0621343223400249,0.533884174690301,-1.9623312779921864,0.1950389374177017,-0.19714997085878117,-2.9331074547057674,0.0813890125815099,0.21471511811550417,34,0.Non fauchée,0.20429052797714747
34_12 prairie allee royale_2018,"{""type"": ""LineString"", ""coordinates"": [[2.433183342218399, 48.829047571717894], [2.4336768686771393, 48.831222890842284]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,244.56764728979513,"c(2.43343010544777, 48.8301352312801)",0.5004024235381879,0.31999999999999984,2,0.7219280948873623,2.044424131894828,5,1.1133117640301988,0.7151161517431379,34_12 prairie allee royale,2018,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.382218923098263,-1.0877460669973915,-0.0621343223400249,0.533884174690301,-1.9623312779921864,0.1950389374177017,-0.19714997085878117,-2.9331074547057674,0.0813890125815099,0.21471511811550417,34,0.Non fauchée,0.7151161517431379
34_12 prairie allee royale_2019,"{""type"": ""LineString"", ""coordinates"": [[2.433183342218399, 48.829047571717894], [2.4336768686771393, 48.831222890842284]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,244.56764728979513,"c(2.43343010544777, 48.8301352312801)",1.0986122886681096,0.6666666666666666,3,0.9999999999999998,1.226654479136897,3,0.800500225423952,0.20429052797714728,34_12 prairie allee royale,2019,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.382218923098263,-1.0877460669973915,-0.0621343223400249,0.533884174690301,-1.9623312779921864,0.1950389374177017,-0.19714997085878117,-2.9331074547057674,0.0813890125815099,0.21471511811550417,34,0.Non fauchée,0.20429052797714728
34_12 prairie allee royale_2020,"{""type"": ""LineString"", ""coordinates"": [[2.433183342218399, 48.829047571717894], [2.4336768686771393, 48.831222890842284]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,1800,244.56764728979513,"c(2.43343010544777, 48.8301352312801)",0,0,1,NA,0.40888482637896567,1,0.342798488183742,-0.8943217606909624,34_12 prairie allee royale,2020,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.382218923098263,-1.0877460669973915,-0.0621343223400249,0.533884174690301,-1.9623312779921864,0.1950389374177017,-0.19714997085878117,-2.9331074547057674,0.0813890125815099,0.21471511811550417,34,0.Non fauchée,-0.8943217606909624
34_12 prairie allee royale_2021,"{""type"": ""LineString"", ""coordinates"": [[2.433183342218399, 48.829047571717894], [2.4336768686771393, 48.831222890842284]]}",Prairie sans distinction,Non pâturée,Fauche précoce,[],Non,1800,244.56764728979513,"c(2.43343010544777, 48.8301352312801)",1.0986122886681096,0.6666666666666666,3,0.9999999999999998,1.226654479136897,3,0.800500225423952,0.20429052797714728,34_12 prairie allee royale,2021,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.382218923098263,-1.0877460669973915,-0.0621343223400249,0.533884174690301,-1.9623312779921864,0.1950389374177017,-0.19714997085878117,-2.9331074547057674,0.0813890125815099,0.21471511811550417,34,2.Fauche précoce,0.20429052797714728
34_12 prairie allee royale_2022,"{""type"": ""LineString"", ""coordinates"": [[2.433183342218399, 48.829047571717894], [2.4336768686771393, 48.831222890842284]]}",Prairie sans distinction,Non pâturée,Fauche précoce,[],Non,1800,244.56764728979513,"c(2.43343010544777, 48.8301352312801)",0.6365141682948128,0.4444444444444443,2,0.9182958340544894,1.226654479136897,3,0.800500225423952,0.20429052797714728,34_12 prairie allee royale,2022,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.382218923098263,-1.0877460669973915,-0.0621343223400249,0.533884174690301,-1.9623312779921864,0.1950389374177017,-0.19714997085878117,-2.9331074547057674,0.0813890125815099,0.21471511811550417,34,2.Fauche précoce,0.20429052797714728
34_12 prairie allee royale_2023,"{""type"": ""LineString"", ""coordinates"": [[2.433183342218399, 48.829047571717894], [2.4336768686771393, 48.831222890842284]]}",Prairie sans distinction,Non pâturée,Fauche précoce,[],Non,1800,244.56764728979513,"c(2.43343010544777, 48.8301352312801)",0,0,1,NA,0.40888482637896567,1,0.342798488183742,-0.8943217606909624,34_12 prairie allee royale,2023,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.382218923098263,-1.0877460669973915,-0.0621343223400249,0.533884174690301,-1.9623312779921864,0.1950389374177017,-0.19714997085878117,-2.9331074547057674,0.0813890125815099,0.21471511811550417,34,2.Fauche précoce,-0.8943217606909624
34_13 prairie lac de gravelle fauchage retarde_2010,"{""type"": ""LineString"", ""coordinates"": [[2.4462899565696716, 48.819188590370985], [2.448172867298126, 48.81905083696915]]}",Prairie sans distinction,Non pâturée,Non fauchée,[],Non,2040,138.70589313344897,"c(2.4472314119339, 48.8191197136701)",0,0,1,NA,0.7209499015574629,1,0.5428764067286842,-0.3271856287750721,34_13 prairie lac de gravelle fauchage retarde,2010,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.4103464139434283,-1.284933292507688,-0.07536555255643951,0.6990478136743029,-1.882928502870318,0.2059613549181111,-0.31543960561477596,-2.616350722493513,0.13649215643633325,0.11016862201337124,34,0.Non fauchée,-0.3271856287750721
